ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Properties,Req_Material,Req_Process,Impact_Map,Invention_Reason,Social_Context,Drawbacks,Side_Effects,External_Data_Link,Req_Infrastructure,Req_Science,Bill_of_Materials,Potential_Realization_Rate
PART-RES_0603_10MOHM,Resistor 10MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_12MOHM,Resistor 12MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_15MOHM,Resistor 15MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_18MOHM,Resistor 18MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_22MOHM,Resistor 22MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_27MOHM,Resistor 27MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_33MOHM,Resistor 33MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_39MOHM,Resistor 39MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_47MOHM,Resistor 47MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_56MOHM,Resistor 56MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_68MOHM,Resistor 68MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_82MOHM,Resistor 82MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_10OHM,Resistor 10Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_12OHM,Resistor 12Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_15OHM,Resistor 15Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_18OHM,Resistor 18Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_22OHM,Resistor 22Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_27OHM,Resistor 27Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_33OHM,Resistor 33Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_39OHM,Resistor 39Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_47OHM,Resistor 47Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_56OHM,Resistor 56Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_68OHM,Resistor 68Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_82OHM,Resistor 82Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_100OHM,Resistor 100Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '100 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_120OHM,Resistor 120Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '120 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_150OHM,Resistor 150Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '150 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_180OHM,Resistor 180Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '180 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_220OHM,Resistor 220Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '220 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_270OHM,Resistor 270Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '270 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_330OHM,Resistor 330Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '330 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_390OHM,Resistor 390Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '390 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_470OHM,Resistor 470Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '470 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_560OHM,Resistor 560Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '560 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_680OHM,Resistor 680Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '680 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_820OHM,Resistor 820Ω 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '820 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_1kOHM,Resistor 1kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1000 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_1.2kOHM,Resistor 1.2kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1200 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_1.5kOHM,Resistor 1.5kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1500 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_1.8kOHM,Resistor 1.8kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1800 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_2.2kOHM,Resistor 2.2kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2200 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_2.7kOHM,Resistor 2.7kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2700 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_3.3kOHM,Resistor 3.3kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3300 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_3.9kOHM,Resistor 3.9kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3900 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_4.7kOHM,Resistor 4.7kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '4700 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_5.6kOHM,Resistor 5.6kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '5600 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_6.8kOHM,Resistor 6.8kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '6800 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_8.2kOHM,Resistor 8.2kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '8200 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0805_10kOHM,Resistor 10kΩ 0805,Thick film resistor. Package 0805.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10000 Ohm', 'Package': '0805', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
